product url,product name,product price,rating,number of reviews,asin,description,manufacturer,product description
https://www.amazon.in//WildHorn-Vintage-Leather-Brown-Messenger/dp/B07GLJH9T3/ref=sr_1_292?keywords=bags&qid=1653393381&sr=8-292,WILDHORN Leather 11 inch Laptop Messenger Bag for Men I Dedicated Laptop and Mobile Compartment I Adjustable Strap I DIMENSION:L- 11 inch H-9.5 inch W- 3 inch  ,2179,4.1,155,B07GLJH9T3,"1.100 % GENUINE LEATHER: If you love authentic real leather, timeless design, fashionable and durable bags, you'll surely love WILDHORN'S Premium Leather Bags.Crafted from 100% Genuine leather this bag is meticulously crafted into a adorable, durable & classic masterpiece by highly skilled professionals.Perfect for office, meeting, working, travelling and other occasions.2.FUNCTIONAL & STYLISH: Functional design makes it spacious enough to carry all your daily essentials. This bag acts as the perfect accessory to complete your look and make you stand out at an affordable price.3.ART OF CRAFTSMANSHIP:Designed by highly trained designers with latest trend analysis. This bag reflects a perfect balance between utility,design and convenience.The most distinguishing feature of this leather is that the leather may have wrinkles,scratches,shade,grain and natural markings that are enherent characteristics and reflect the natural beauty of the hide.4.PERFECT COMPANION : This bag is preferable for all age groups and can be carried on all occasions. A Perfect companion whether it be a Student,Workaholic/Shopaholic or Traveller,this bag serves all purpose-need. This perfect bag is designed for all-day comfort and can be a perfect present for Men. Father's day, Anniversary,Graduation Day,Friendship Day or birthday, this elegant bag is a great gift idea for Men.5.CUSTOMER FIRST POLICY : We attach great importance to product quality and customer satisfaction.If you're not satisfied ,please do not hesitate to contact us.Brand offers 30 day return or replacement policy in case of any Manufacturing Defects.Physical Damages to the bag may lead to warranty void.",ADL International,"WildHorn Leather Products are created using the finest materials, every product is manufactured taking great care of the quality and creating designs that will meet your needs today and into the future. This messenger bag has a vintage inspired look that makes it perfect for everyday travel. The WildHorn Casual Style Cowhide Leather Messenger Bag features durable cotton canvas fabric with a rich leather flap top, leather trim and an adjustable, shoulder strap that can be slung comfortably across the body. This messenger has a medium sized main compartment with a flap top, and a fully lined interior that includes slip pockets for organization. A rear zipper pocket offers added storage for small accessories."
https://www.amazon.in//Priyam-Waterproof-Backpack-Accessories-Others-Made/dp/B083MY5MWD/ref=sr_1_293?keywords=bags&qid=1653393381&sr=8-293,Priyam庐 New Series Waterproof DSLR Backpack Camera Bag Lens Accessories Carry Case for All Camera Bags & Others聽  ,763,3.9,143,B083MY5MWD,,,
https://www.amazon.in//ADISA-SL5022-white-women-girls/dp/B07W6XDQ5K/ref=sr_1_294?keywords=bags&qid=1653393381&sr=8-294,ADISA Women's & Girls' Sling Bag  ,495,4.2,2036,B07W6XDQ5K,,,
https://www.amazon.in//PrettyKrafts-Backpack-Maternity-Outdoors-WhiteDragon/dp/B09514KRGL/ref=sr_1_295?keywords=bags&qid=1653393381&sr=8-295,"PrettyKrafts Diaper Bag/Diaper Backpack for Mothers/Perfect Maternity Bag for Travel and Outdoors, WhiteDragon  ",1299,4.3,26,B09514KRGL,,,
https://www.amazon.in//Clownfish-Casual-Shoulder-Crossbody-College/dp/B09928JBPD/ref=sr_1_296?keywords=bags&qid=1653393381&sr=8-296,The Clownfish Linda Series Sling for Women Casual Ladies Single Shoulder Bag For Women Crossbody Bag for College Girls  ,999,3.9,64,B09928JBPD,"PREMIUM MATERIAL: This sling bag is made in a combination of premium faux leather and Tapestry material. For the inner lining soft feel premium quality polyester fabric is used. Comes with durable reinforced fittings like zippers, buckles.and hooksSTRUCTURE & DESIGN: This bag is perfectly designed with one spaced compartment to store all office/ college accessories or personal cosmetics and other essentials for women or college going girls. Thin soft sleeve for storing diary, notepad, documents etc. Comes with adjustable single shoulder strap for comfort.SIZE & USAGE: Dimensions are ((L)23 x (W)8 x (H ) 22 cm .Simple yet chic design, this bag goes well with any outfit, in any occasions like work, business, daily travel, college or casual outings. The lightweight stylish design of this bag goes with the trend even in circle of young college going girls.PERFECT GIFT: You can use this bag as crossbody bag or sling bag. It can be a perfect gift for your near and dear ones on various occassions like birthdays, anniversaries, festivals and all different ceremonies.; ONE YEAR WARRANTY: 1-year warranty on this duffle bag against any manufacturing defects. Just keep your invoice safe.Style Name: Handbag",ADL International,
https://www.amazon.in//Koel-Lavie-Womens-Sling-Taupe/dp/B083PCGJMR/ref=sr_1_298?keywords=bags&qid=1653393381&sr=8-298,Koel By Lavie Women's Amur Csb Col Block Handbag  ,749,4.2,137,B083PCGJMR,Synthetic material taupe colored sling bag23 centimeters height x 28 centimeters length x 12 centimeters widthZip closure with single strap1 compartment and 4 pocketsSling bag comes with noDo not expose to extreme heatSling bag with a smooth hand feelStylish metal logo for a classy lookFront panel effect in different Colour for style,Bagzone Lifestyle Pvt Ltd,
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A09017841YW5HI6F6YZBD&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_299_sspa%3Fkeywords%3Dbags%26qid%3D1653393381%26sr%3D8-299-spons%26psc%3D1&qualifier=1653393381&id=6148912039645682&widgetName=sp_mtf,"Urban Tribe Accelerator 30L Laptop Backpack with 15.6"" compartment for Office/Business/Travel/College, Casual Bag for Men and Women, Black  ",1534,4.1,347,B01M6WLGH0,,,
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A01093681JACYS0FUH2Y&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_300_sspa%3Fkeywords%3Dbags%26qid%3D1653393381%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-300-spons%26psc%3D1&qualifier=1653393381&id=6148912039645682&widgetName=sp_mtf,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty  ,899,3.9,6089,B08YZ8FFBZ,,,
https://www.amazon.in//Fast-Travel-partition-Collage-Backpack/dp/B09VCLQ9H3/ref=sr_1_301?keywords=bags&qid=1653393381&sr=8-301,"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex  ",680,4.4,27,B09VCLQ9H3,"Dimension:33 cms x20 cmsx 46 cms (LxWxh),45 litersNumber of Compartments:4 Laptop Compatibility: Up to 16 InchesMaterial:Polyester:Water Resistance Level:WaterproofWarranty Description: Manufacturer; 1 Year Domestic WarrantySpecial Features: LightWeight Strong stitching 2 Bottle Pocket Anti-Thift Backpack With Mesh Padding On Back to Provide Better Back Support",Fast Travel,"A Sporty Versatile School Laptop Collage Office Backpack From Fast Travel, Made Of Polyester. It Has a 3 opening Compartment & 2 For quick & easy access to essential While the mesh padding on the back panel will feel comfortable, even on a hot day. Stylish And Durable Backpack For Office School /College And Travel. Easily Accommodate A Laptop. Size: 46 Cm X 33 Cm X 20 Cm."
https://www.amazon.in//ALFASIYA%C2%AE-Lightweight-DSLR-Backpack-Multicolor/dp/B0971GLKJW/ref=sr_1_303?keywords=bags&qid=1653393381&sr=8-303,ALFASIYA® Waterproof DSLR Backpack for Video Digital SLR/DSLR Camera Bag Lens Accessories Carry Case for All Camera Bags & Others(Black)  ,648,4.0,44,B0971GLKJW,"MESH POCKETS ON EXTERIOR TO ATTACH TRIPOD, TRAVEL BOTTLE CUPS OR AN UMBRELLA: The Tripod straps are strong enough to hold a tripod securely & firmly.; PROFESSIONAL PHOTOGRAPHERS DSLR & ACCESSORY CARRY BAG: Carry DSLR/SLR camera, lens, tripod, flash light & other accessories: This hiking camera backpack, yet lightweight, allows you to carry all kinds of equipment. Well organized dedicated pockets for all your essentialsADJUSTABLE CUSTOMISABLE PADDED DIVIDERS: You can make space according to your gear. Remove all the padded dividers if you want to use it as a regular backpack, just remove the dividers and carry your stuff.100% MADE IN INDIA PRODUCT WITH DURABLE, WATER RESISTANT MATERIALS: This Product is Made-in India with high-quality water resistant nylon and polyester, durable metal zippers, this bag lets you carry your expensive equipment safely in all weathersCOMFORTABLE CARRYING: well-padded back and harness.Compact and lightweight camera backpack offers hands-free transport of your photography gear. RAIN COVER FREE; Water Resistance Level: Waterproof; Pattern Name: Solid",ALFASIYA®,"lightweight dslr camera backpack, is designed to protect your camera in all kinds of situations. Allow you to quickly access your camera through the zippered lid to capture everyday photo ops. Front rate dynamic streamlined design and back web ergonomics design , more comfortable, healthier, safer the inner layer of multi-block grid plate nominative, let your camera arbitrary, very easy to use. 15kgs super load-bearing, features soft molded memory foam cushion to offer optimal protection to the cameras lcd screen. It also comes with a waterproof eva base that allows it to stand alone without support. Additional tripod attachment system, two external mesh pockets for accessories size"
https://www.amazon.in//Killer-Office-Laptop-Bag-Messenger/dp/B07FY9TP9F/ref=sr_1_304?keywords=bags&qid=1653393381&sr=8-304,Killer Men's Office Laptop Bag - Epilax Grey Laptop Messenger Bag (Grey)  ,1686,4.4,254,B07FY9TP9F,,,
https://www.amazon.in//WildHorn-Leather-Messenger-MB205-Hunter/dp/B0795WK59N/ref=sr_1_305?keywords=bags&qid=1653393381&sr=8-305,WILDHORN® Leather 8.5 inch Sling Messenger Bag for Men I Multipurpose Crossbody Bag I Travel Bag with Adjustable Strap I DIMENSION: L- 8.5inch H- 10.5inch W- 3inch  ,1919,4.1,498,B0795WK59N,"★★★★★ WARRANTY DETAILS :Genuine leather product can be used for many years. It is long lasting if it handled carefully. WILDHORN Offers 1 year warranty for the products against any manufacturing defect. Keep your Invoice safe, if you find any problem please contact with us. You can get fast replacement facility from WILDHORN.★★★★★ CUSTOMER AWARENESS: We present to you WildHorn Genuine Leather messenger bag. All our bags are 100% handmade from only the best materials. This bag acts as the perfect accessory to complete your look and make you stand out at an affordable price. This messenger bag has been made out of top grain genuine leather .100% customer satisfaction & fast and secure delivery.★★★★★ CRAFTMANSHIP, METAL FITTINGS AND REINFORCEMENT MATERIALS: Pure leather Bags get more beautiful on ageing. These are not PU which will contain shine on its surface. Start your journey now! Use this bag as a messenger bag, shoulder bag or laptop bag. Suitable for your school, office, college, university, meeting, and business for everyday use. It also makes for a great present. It is also most important to use good QUALITY Metal fittings and Reinforcement materials.★★★★★ PREMIUM HUNTER LEATHER :This is high quality classic genuine leather messenger bag from WildHorn. Featuring an elegant design, hand stitched, dyed and aged messenger bag is long-lasting, light weight and a fine quality genuine leather product. This WildHorn Casual Style Leather Messenger Bag features durable cotton fabric with rich leather, leather trim and an adjustable shoulder strap that can be slung comfortably across the body.★★★★★ MECHANISM:This messenger bag has main interior compartment with flap top closure for added security and a fully lined interior that includes zip pocket and slip pockets for organization. One rear zip pocket. The compartment has dedicated space for,I pad, tablet, phone & other small accessories. DIMENSION: L- 8.5inch H- 10.5inch W- 3inch",ADL International,"This is a leather messenger bag from WildHorn. WildHorn is one of India's largest e-retail fashion accessory brands. We present to you WildHorn durable leather messenger bag. All our bags are handmade from only the best materials. This bag acts as the perfect accessory to complete your look and make you stand out at an. Featuring an elegant design, hand stitched, dyed and aged messenger bag is long-lasting, lightweight and a fine leather product. It shows your personality and style every time you use it. This smooth rich, supple, and luxurious leather bag comes in a classic design, smooth leather and fits all sizes. This bag has organized your everyday essentials. This messenger bag has been made out of top grain authentic leather and it's a natural thing where colour variation is never under control. If you are using the First time or have the least knowledge about pure leather then don't worry about its colour variation. Pure leather bags get more beautiful on aging. These are not PU which only has shine on its surface. PRODUCT colour may slightly vary due to photographic lighting sources or your monitor setting. Start your journey now. Use this bag as a messenger bag, shoulder bag or laptop bag. Suitable for your school, office, college, university, meeting, and business for everyday use. It also makes for a great present. This WildHorn casual style cowhide leather messenger bag features durable cotton fabric with rich leather, leather trim and an adjustable shoulder strap that can be slung comfortably across the body. This messenger bag has a main interior compartment with flap top closure for added security and a fully lined interior that includes zip pocket and slip pockets for organization. One rear zip pocket. The compartment has dedicated space for iPad, tablet, phone and other small accessories. NOTE: Images are for representation purpose only. Actual product colors may or may not vary due to picture quality."
https://www.amazon.in//Clownfish-Crocodilan-Laptop-Messenger-laptops/dp/B07T2YHJ3G/ref=sr_1_306?keywords=bags&qid=1653393381&sr=8-306,The Clownfish Crocodilan Unisex 14 inch Laptop Messenger Bag (Rust Brown)  ,1290,4.4,42,B07T2YHJ3G,"Reinforcement materials: quality of any computer bag is not only contributed by good quality material, but also by the use of good quality metal fittings and reinforcement materials to provide maximum safety to your laptop. We have used high-quality metal zippers and slider in this laptop shoulder bag. The internal lining of this laptop and tablet case is designed with premium quality polyester. A strong cushioned shoulder strap is provided for better handlingCompatibility : this shoulder briefcase is compatible with apple MacBook Air, MacBook Pro retina , old MacBook Pro with cd-roms, surface book 2/1 .5, surface laptop 2 2018/2017, Dell Inspiron / Dell latitude e7470 , HPelitebook 830 , HPelitebook x360 1030 , HPspectre x360 , HPenvy , HPstream /, HPpavilion , Lenovo ideapad 710s / 720s / inch, Lenovo 720 / yoga 2 pro/yoga 920, asus zen book / chromebook , acer swift1 / 7 , notebooks and most €“ 15.6 inch laptopsOne year warranty: we all know leatherette products can be used for many years if handled carefully. The Clownfish offers a 1-year warranty on the product against any manufacturing defect. Just you need to keep your invoice safe; Premium leatherette: this stylish laptop messenger bag has been designed with fine quality soft leatherette material with an idea of bringing something pure professional in terms of appearance and style. This laptop bag is designed to suit both men and womenMechanism: this laptop briefcase bag has a length of 40 cm, a height of 30 cm and a width of 9 cm. It is provided with spaced compartments to hold your accessories. It is also provided with outer pockets that are easily accessible. You can organize all the essentials like phone, documents, tablet, pens, cables . And quickly grab them when needed. It is provided with a slim cushioned sleeve which can support 14 inch laptops making it an ideal choice to use it as an office bagsDepartment Name: Unisex-Adult; Occasion Type: Graduation",The Clownfish,"Lightweight yet durable The Clownfish unisex Laptop briefcase carries a laptop plus other everyday business essentials, equipment, documents, accessories and more all in one place, efficiently organized and perfectly designed to look, executive. The laptop bag fits laptops up to up to 14 inches. It is provided with a padded compartment to keep your laptop safe from external shocks. It is handcrafted from premium leatherette and lined with polypropylene material. It comes with an adjustable padded shoulder strap and additional accessory zipper pockets. Hence, making it a perfect choice for gifting your loved ones and for taking out in meetings. The Clownfish laptop bag is perfectly suitable for business travel for men and women, Casual hangouts as well as outdoor trips."
